_id,Disease,Year,PROVINCE,Week_no,Count
9767,Hand Foot Mouth,2015,Maha Sarakham,18,1.0
9768,Hand Foot Mouth,2015,Maha Sarakham,19,1.0
9769,Hand Foot Mouth,2015,Maha Sarakham,20,1.0
9770,Hand Foot Mouth,2015,Maha Sarakham,21,2.0
9771,Hand Foot Mouth,2015,Maha Sarakham,22,2.0
9772,Hand Foot Mouth,2015,Maha Sarakham,23,4.0
9773,Hand Foot Mouth,2015,Maha Sarakham,24,7.0
9774,Hand Foot Mouth,2015,Maha Sarakham,25,7.0
9775,Hand Foot Mouth,2015,Maha Sarakham,26,8.0
9776,Hand Foot Mouth,2015,Maha Sarakham,27,24.0
9777,Hand Foot Mouth,2015,Maha Sarakham,28,10.0
9778,Hand Foot Mouth,2015,Maha Sarakham,29,13.0
9779,Hand Foot Mouth,2015,Maha Sarakham,30,10.0
9780,Hand Foot Mouth,2015,Maha Sarakham,31,13.0
9781,Hand Foot Mouth,2015,Maha Sarakham,32,5.0
9782,Hand Foot Mouth,2015,Maha Sarakham,33,7.0
9783,Hand Foot Mouth,2015,Maha Sarakham,34,5.0
9784,Hand Foot Mouth,2015,Maha Sarakham,35,6.0
9785,Hand Foot Mouth,2015,Maha Sarakham,36,9.0
9786,Hand Foot Mouth,2015,Maha Sarakham,37,9.0
9787,Hand Foot Mouth,2015,Maha Sarakham,38,7.0
9788,Hand Foot Mouth,2015,Maha Sarakham,39,2.0
9789,Hand Foot Mouth,2015,Maha Sarakham,40,7.0
9790,Hand Foot Mouth,2015,Maha Sarakham,41,4.0
9791,Hand Foot Mouth,2015,Maha Sarakham,42,3.0
9792,Hand Foot Mouth,2015,Maha Sarakham,43,8.0
9793,Hand Foot Mouth,2015,Maha Sarakham,44,1.0
9794,Hand Foot Mouth,2015,Maha Sarakham,45,3.0
9795,Hand Foot Mouth,2015,Maha Sarakham,46,7.0
9796,Hand Foot Mouth,2015,Maha Sarakham,47,5.0
9797,Hand Foot Mouth,2015,Maha Sarakham,48,5.0
9798,Hand Foot Mouth,2015,Maha Sarakham,49,5.0
9799,Hand Foot Mouth,2015,Maha Sarakham,50,4.0
9800,Hand Foot Mouth,2015,Maha Sarakham,51,6.0
9801,Hand Foot Mouth,2015,Maha Sarakham,52,8.0
9802,Hand Foot Mouth,2015,Roi Et,1,8.0
9803,Hand Foot Mouth,2015,Roi Et,2,1.0
9804,Hand Foot Mouth,2015,Roi Et,3,6.0
9805,Hand Foot Mouth,2015,Roi Et,4,7.0
9806,Hand Foot Mouth,2015,Roi Et,5,9.0
9807,Hand Foot Mouth,2015,Roi Et,6,3.0
9808,Hand Foot Mouth,2015,Roi Et,7,8.0
9809,Hand Foot Mouth,2015,Roi Et,8,8.0
9810,Hand Foot Mouth,2015,Roi Et,9,6.0
9811,Hand Foot Mouth,2015,Roi Et,10,4.0
9812,Hand Foot Mouth,2015,Roi Et,11,13.0
9813,Hand Foot Mouth,2015,Roi Et,12,4.0
9814,Hand Foot Mouth,2015,Roi Et,13,2.0
9815,Hand Foot Mouth,2015,Roi Et,14,8.0
9816,Hand Foot Mouth,2015,Roi Et,15,8.0
9817,Hand Foot Mouth,2015,Roi Et,16,1.0
9818,Hand Foot Mouth,2015,Roi Et,17,1.0
9819,Hand Foot Mouth,2015,Roi Et,18,1.0
9820,Hand Foot Mouth,2015,Roi Et,19,1.0
9821,Hand Foot Mouth,2015,Roi Et,20,3.0
9822,Hand Foot Mouth,2015,Roi Et,21,7.0
9823,Hand Foot Mouth,2015,Roi Et,22,17.0
9824,Hand Foot Mouth,2015,Roi Et,23,13.0
9825,Hand Foot Mouth,2015,Roi Et,24,31.0
9826,Hand Foot Mouth,2015,Roi Et,25,20.0
9827,Hand Foot Mouth,2015,Roi Et,26,21.0
9828,Hand Foot Mouth,2015,Roi Et,27,20.0
9829,Hand Foot Mouth,2015,Roi Et,28,18.0
9830,Hand Foot Mouth,2015,Roi Et,29,22.0
9831,Hand Foot Mouth,2015,Roi Et,30,20.0
9832,Hand Foot Mouth,2015,Roi Et,31,25.0
9833,Hand Foot Mouth,2015,Roi Et,32,24.0
9834,Hand Foot Mouth,2015,Roi Et,33,18.0
9835,Hand Foot Mouth,2015,Roi Et,34,19.0
9836,Hand Foot Mouth,2015,Roi Et,35,18.0
9837,Hand Foot Mouth,2015,Roi Et,36,36.0
9838,Hand Foot Mouth,2015,Roi Et,37,20.0
9839,Hand Foot Mouth,2015,Roi Et,38,25.0
9840,Hand Foot Mouth,2015,Roi Et,39,22.0
9841,Hand Foot Mouth,2015,Roi Et,40,12.0
9842,Hand Foot Mouth,2015,Roi Et,41,16.0
9843,Hand Foot Mouth,2015,Roi Et,42,9.0
9844,Hand Foot Mouth,2015,Roi Et,43,3.0
9845,Hand Foot Mouth,2015,Roi Et,44,7.0
9846,Hand Foot Mouth,2015,Roi Et,45,1.0
9847,Hand Foot Mouth,2015,Roi Et,46,5.0
9848,Hand Foot Mouth,2015,Roi Et,47,9.0
9849,Hand Foot Mouth,2015,Roi Et,48,4.0
9850,Hand Foot Mouth,2015,Roi Et,49,6.0
9851,Hand Foot Mouth,2015,Roi Et,50,4.0
9852,Hand Foot Mouth,2015,Roi Et,51,8.0
9853,Hand Foot Mouth,2015,Roi Et,52,1.0
9854,Hand Foot Mouth,2015,Kalasin,1,2.0
9855,Hand Foot Mouth,2015,Kalasin,2,4.0
9856,Hand Foot Mouth,2015,Kalasin,3,5.0
9857,Hand Foot Mouth,2015,Kalasin,4,9.0
9858,Hand Foot Mouth,2015,Kalasin,5,6.0
9859,Hand Foot Mouth,2015,Kalasin,6,7.0
9860,Hand Foot Mouth,2015,Kalasin,7,1.0
9861,Hand Foot Mouth,2015,Kalasin,8,3.0
9862,Hand Foot Mouth,2015,Kalasin,9,16.0
9863,Hand Foot Mouth,2015,Kalasin,10,13.0
9864,Hand Foot Mouth,2015,Kalasin,11,4.0
9865,Hand Foot Mouth,2015,Kalasin,12,1.0
9866,Hand Foot Mouth,2015,Kalasin,13,4.0
9867,Hand Foot Mouth,2015,Kalasin,14,8.0
9868,Hand Foot Mouth,2015,Kalasin,15,4.0
9869,Hand Foot Mouth,2015,Kalasin,16,1.0
9870,Hand Foot Mouth,2015,Kalasin,17,8.0
9871,Hand Foot Mouth,2015,Kalasin,18,8.0
9872,Hand Foot Mouth,2015,Kalasin,19,2.0
9873,Hand Foot Mouth,2015,Kalasin,20,2.0
9874,Hand Foot Mouth,2015,Kalasin,21,8.0
9875,Hand Foot Mouth,2015,Kalasin,22,7.0
9876,Hand Foot Mouth,2015,Kalasin,23,8.0
9877,Hand Foot Mouth,2015,Kalasin,24,14.0
9878,Hand Foot Mouth,2015,Kalasin,25,11.0
9879,Hand Foot Mouth,2015,Kalasin,26,19.0
9880,Hand Foot Mouth,2015,Kalasin,27,16.0
9881,Hand Foot Mouth,2015,Kalasin,28,17.0
9882,Hand Foot Mouth,2015,Kalasin,29,16.0
9883,Hand Foot Mouth,2015,Kalasin,30,4.0
9884,Hand Foot Mouth,2015,Kalasin,31,10.0
9885,Hand Foot Mouth,2015,Kalasin,32,15.0
9886,Hand Foot Mouth,2015,Kalasin,33,16.0
9887,Hand Foot Mouth,2015,Kalasin,34,19.0
9888,Hand Foot Mouth,2015,Kalasin,35,12.0
9889,Hand Foot Mouth,2015,Kalasin,36,7.0
9890,Hand Foot Mouth,2015,Kalasin,37,5.0
9891,Hand Foot Mouth,2015,Kalasin,38,8.0
9892,Hand Foot Mouth,2015,Kalasin,39,5.0
9893,Hand Foot Mouth,2015,Kalasin,40,12.0
9894,Hand Foot Mouth,2015,Kalasin,41,7.0
9895,Hand Foot Mouth,2015,Kalasin,42,7.0
9896,Hand Foot Mouth,2015,Kalasin,43,1.0
9897,Hand Foot Mouth,2015,Kalasin,44,4.0
9898,Hand Foot Mouth,2015,Kalasin,45,5.0
9899,Hand Foot Mouth,2015,Kalasin,46,1.0
9900,Hand Foot Mouth,2015,Kalasin,47,4.0
9901,Hand Foot Mouth,2015,Kalasin,48,4.0
9902,Hand Foot Mouth,2015,Kalasin,49,1.0
9903,Hand Foot Mouth,2015,Kalasin,50,2.0
9904,Hand Foot Mouth,2015,Kalasin,51,3.0
9905,Hand Foot Mouth,2015,Kalasin,52,8.0
9906,Hand Foot Mouth,2015,Sakon Nakhon,1,10.0
9907,Hand Foot Mouth,2015,Sakon Nakhon,2,6.0
9908,Hand Foot Mouth,2015,Sakon Nakhon,3,5.0
9909,Hand Foot Mouth,2015,Sakon Nakhon,4,3.0
9910,Hand Foot Mouth,2015,Sakon Nakhon,5,7.0
9911,Hand Foot Mouth,2015,Sakon Nakhon,6,6.0
9912,Hand Foot Mouth,2015,Sakon Nakhon,7,5.0
9913,Hand Foot Mouth,2015,Sakon Nakhon,8,3.0
9914,Hand Foot Mouth,2015,Sakon Nakhon,9,2.0
9915,Hand Foot Mouth,2015,Sakon Nakhon,10,2.0
9916,Hand Foot Mouth,2015,Sakon Nakhon,11,5.0
9917,Hand Foot Mouth,2015,Sakon Nakhon,12,9.0
9918,Hand Foot Mouth,2015,Sakon Nakhon,13,1.0
9919,Hand Foot Mouth,2015,Sakon Nakhon,14,8.0
9920,Hand Foot Mouth,2015,Sakon Nakhon,15,3.0
9921,Hand Foot Mouth,2015,Sakon Nakhon,16,2.0
9922,Hand Foot Mouth,2015,Sakon Nakhon,17,4.0
9923,Hand Foot Mouth,2015,Sakon Nakhon,18,2.0
9924,Hand Foot Mouth,2015,Sakon Nakhon,19,1.0
9925,Hand Foot Mouth,2015,Sakon Nakhon,20,1.0
9926,Hand Foot Mouth,2015,Sakon Nakhon,21,9.0
9927,Hand Foot Mouth,2015,Sakon Nakhon,22,11.0
9928,Hand Foot Mouth,2015,Sakon Nakhon,23,8.0
9929,Hand Foot Mouth,2015,Sakon Nakhon,24,14.0
9930,Hand Foot Mouth,2015,Sakon Nakhon,25,13.0
9931,Hand Foot Mouth,2015,Sakon Nakhon,26,5.0
9932,Hand Foot Mouth,2015,Sakon Nakhon,27,5.0
9933,Hand Foot Mouth,2015,Sakon Nakhon,28,4.0
9934,Hand Foot Mouth,2015,Sakon Nakhon,29,5.0
9935,Hand Foot Mouth,2015,Sakon Nakhon,30,3.0
9936,Hand Foot Mouth,2015,Sakon Nakhon,31,4.0
9937,Hand Foot Mouth,2015,Sakon Nakhon,32,5.0
9938,Hand Foot Mouth,2015,Sakon Nakhon,33,4.0
9939,Hand Foot Mouth,2015,Sakon Nakhon,34,5.0
9940,Hand Foot Mouth,2015,Sakon Nakhon,35,4.0
9941,Hand Foot Mouth,2015,Sakon Nakhon,36,6.0
9942,Hand Foot Mouth,2015,Sakon Nakhon,37,4.0
9943,Hand Foot Mouth,2015,Sakon Nakhon,38,7.0
9944,Hand Foot Mouth,2015,Sakon Nakhon,39,8.0
9945,Hand Foot Mouth,2015,Sakon Nakhon,40,10.0
9946,Hand Foot Mouth,2015,Sakon Nakhon,41,6.0
9947,Hand Foot Mouth,2015,Sakon Nakhon,42,2.0
9948,Hand Foot Mouth,2015,Sakon Nakhon,43,5.0
9949,Hand Foot Mouth,2015,Sakon Nakhon,44,2.0
9950,Hand Foot Mouth,2015,Sakon Nakhon,45,10.0
9951,Hand Foot Mouth,2015,Sakon Nakhon,46,2.0
9952,Hand Foot Mouth,2015,Sakon Nakhon,47,4.0
9953,Hand Foot Mouth,2015,Sakon Nakhon,48,7.0
9954,Hand Foot Mouth,2015,Sakon Nakhon,49,2.0
9955,Hand Foot Mouth,2015,Sakon Nakhon,50,6.0
9956,Hand Foot Mouth,2015,Sakon Nakhon,51,5.0
9957,Hand Foot Mouth,2015,Sakon Nakhon,52,1.0
9958,Hand Foot Mouth,2015,Nakhon Phanom,1,2.0
9959,Hand Foot Mouth,2015,Nakhon Phanom,2,8.0
9960,Hand Foot Mouth,2015,Nakhon Phanom,3,5.0
9961,Hand Foot Mouth,2015,Nakhon Phanom,4,5.0
9962,Hand Foot Mouth,2015,Nakhon Phanom,5,5.0
9963,Hand Foot Mouth,2015,Nakhon Phanom,6,7.0
9964,Hand Foot Mouth,2015,Nakhon Phanom,7,4.0
9965,Hand Foot Mouth,2015,Nakhon Phanom,8,5.0
9966,Hand Foot Mouth,2015,Nakhon Phanom,9,3.0
9967,Hand Foot Mouth,2015,Nakhon Phanom,10,8.0
9968,Hand Foot Mouth,2015,Nakhon Phanom,11,7.0
9969,Hand Foot Mouth,2015,Nakhon Phanom,12,3.0
9970,Hand Foot Mouth,2015,Nakhon Phanom,13,5.0
9971,Hand Foot Mouth,2015,Nakhon Phanom,14,7.0
9972,Hand Foot Mouth,2015,Nakhon Phanom,15,3.0
9973,Hand Foot Mouth,2015,Nakhon Phanom,16,6.0
9974,Hand Foot Mouth,2015,Nakhon Phanom,17,1.0
9975,Hand Foot Mouth,2015,Nakhon Phanom,18,2.0
9976,Hand Foot Mouth,2015,Nakhon Phanom,19,3.0
9977,Hand Foot Mouth,2015,Nakhon Phanom,20,3.0
9978,Hand Foot Mouth,2015,Nakhon Phanom,21,5.0
9979,Hand Foot Mouth,2015,Nakhon Phanom,22,8.0
9980,Hand Foot Mouth,2015,Nakhon Phanom,23,9.0
9981,Hand Foot Mouth,2015,Nakhon Phanom,24,8.0
9982,Hand Foot Mouth,2015,Nakhon Phanom,25,20.0
9983,Hand Foot Mouth,2015,Nakhon Phanom,26,10.0
9984,Hand Foot Mouth,2015,Nakhon Phanom,27,15.0
9985,Hand Foot Mouth,2015,Nakhon Phanom,28,7.0
9986,Hand Foot Mouth,2015,Nakhon Phanom,29,11.0
9987,Hand Foot Mouth,2015,Nakhon Phanom,30,9.0
9988,Hand Foot Mouth,2015,Nakhon Phanom,31,5.0
9989,Hand Foot Mouth,2015,Nakhon Phanom,32,7.0
9990,Hand Foot Mouth,2015,Nakhon Phanom,33,2.0
9991,Hand Foot Mouth,2015,Nakhon Phanom,34,13.0
9992,Hand Foot Mouth,2015,Nakhon Phanom,35,8.0
9993,Hand Foot Mouth,2015,Nakhon Phanom,36,8.0
9994,Hand Foot Mouth,2015,Nakhon Phanom,37,16.0
9995,Hand Foot Mouth,2015,Nakhon Phanom,38,5.0
9996,Hand Foot Mouth,2015,Nakhon Phanom,39,7.0
9997,Hand Foot Mouth,2015,Nakhon Phanom,40,2.0
9998,Hand Foot Mouth,2015,Nakhon Phanom,41,1.0
9999,Hand Foot Mouth,2015,Nakhon Phanom,42,8.0
10000,Hand Foot Mouth,2015,Nakhon Phanom,43,8.0
10001,Hand Foot Mouth,2015,Nakhon Phanom,44,2.0
10002,Hand Foot Mouth,2015,Nakhon Phanom,45,2.0
10003,Hand Foot Mouth,2015,Nakhon Phanom,46,3.0
10004,Hand Foot Mouth,2015,Nakhon Phanom,47,8.0
10005,Hand Foot Mouth,2015,Nakhon Phanom,48,8.0
10006,Hand Foot Mouth,2015,Nakhon Phanom,49,1.0
10007,Hand Foot Mouth,2015,Nakhon Phanom,50,2.0
10008,Hand Foot Mouth,2015,Nakhon Phanom,51,1.0
10009,Hand Foot Mouth,2015,Nakhon Phanom,52,8.0
10010,Hand Foot Mouth,2015,Mukdahan,1,8.0
10011,Hand Foot Mouth,2015,Mukdahan,2,4.0
10012,Hand Foot Mouth,2015,Mukdahan,3,3.0
10013,Hand Foot Mouth,2015,Mukdahan,4,8.0
10014,Hand Foot Mouth,2015,Mukdahan,5,4.0
10015,Hand Foot Mouth,2015,Mukdahan,6,6.0
10016,Hand Foot Mouth,2015,Mukdahan,7,15.0
10017,Hand Foot Mouth,2015,Mukdahan,8,10.0
10018,Hand Foot Mouth,2015,Mukdahan,9,4.0
10019,Hand Foot Mouth,2015,Mukdahan,10,3.0
10020,Hand Foot Mouth,2015,Mukdahan,11,5.0
10021,Hand Foot Mouth,2015,Mukdahan,12,3.0
10022,Hand Foot Mouth,2015,Mukdahan,13,1.0
10023,Hand Foot Mouth,2015,Mukdahan,14,1.0
10024,Hand Foot Mouth,2015,Mukdahan,15,3.0
10025,Hand Foot Mouth,2015,Mukdahan,16,8.0
10026,Hand Foot Mouth,2015,Mukdahan,17,1.0
10027,Hand Foot Mouth,2015,Mukdahan,18,8.0
10028,Hand Foot Mouth,2015,Mukdahan,19,1.0
10029,Hand Foot Mouth,2015,Mukdahan,20,7.0
10030,Hand Foot Mouth,2015,Mukdahan,21,6.0
10031,Hand Foot Mouth,2015,Mukdahan,22,4.0
10032,Hand Foot Mouth,2015,Mukdahan,23,2.0
10033,Hand Foot Mouth,2015,Mukdahan,24,7.0
10034,Hand Foot Mouth,2015,Mukdahan,25,9.0
10035,Hand Foot Mouth,2015,Mukdahan,26,16.0
10036,Hand Foot Mouth,2015,Mukdahan,27,1.0
10037,Hand Foot Mouth,2015,Mukdahan,28,6.0
10038,Hand Foot Mouth,2015,Mukdahan,29,4.0
10039,Hand Foot Mouth,2015,Mukdahan,30,2.0
10040,Hand Foot Mouth,2015,Mukdahan,31,4.0
10041,Hand Foot Mouth,2015,Mukdahan,32,4.0
10042,Hand Foot Mouth,2015,Mukdahan,33,4.0
10043,Hand Foot Mouth,2015,Mukdahan,34,4.0
10044,Hand Foot Mouth,2015,Mukdahan,35,8.0
10045,Hand Foot Mouth,2015,Mukdahan,36,5.0
10046,Hand Foot Mouth,2015,Mukdahan,37,12.0
10047,Hand Foot Mouth,2015,Mukdahan,38,7.0
10048,Hand Foot Mouth,2015,Mukdahan,39,5.0
10049,Hand Foot Mouth,2015,Mukdahan,40,2.0
10050,Hand Foot Mouth,2015,Mukdahan,41,2.0
10051,Hand Foot Mouth,2015,Mukdahan,42,1.0
10052,Hand Foot Mouth,2015,Mukdahan,43,2.0
10053,Hand Foot Mouth,2015,Mukdahan,44,2.0
10054,Hand Foot Mouth,2015,Mukdahan,45,1.0
10055,Hand Foot Mouth,2015,Mukdahan,46,4.0
10056,Hand Foot Mouth,2015,Mukdahan,47,2.0
10057,Hand Foot Mouth,2015,Mukdahan,48,9.0
10058,Hand Foot Mouth,2015,Mukdahan,49,10.0
10059,Hand Foot Mouth,2015,Mukdahan,50,1.0
10060,Hand Foot Mouth,2015,Mukdahan,51,6.0
10061,Hand Foot Mouth,2015,Mukdahan,52,5.0
10062,Hand Foot Mouth,2015,Chiang Mai,1,19.0
10063,Hand Foot Mouth,2015,Chiang Mai,2,22.0
10064,Hand Foot Mouth,2015,Chiang Mai,3,20.0
10065,Hand Foot Mouth,2015,Chiang Mai,4,20.0
10066,Hand Foot Mouth,2015,Chiang Mai,5,18.0
10067,Hand Foot Mouth,2015,Chiang Mai,6,15.0
10068,Hand Foot Mouth,2015,Chiang Mai,7,10.0
10069,Hand Foot Mouth,2015,Chiang Mai,8,9.0
10070,Hand Foot Mouth,2015,Chiang Mai,9,15.0
10071,Hand Foot Mouth,2015,Chiang Mai,10,10.0
10072,Hand Foot Mouth,2015,Chiang Mai,11,7.0
10073,Hand Foot Mouth,2015,Chiang Mai,12,6.0
10074,Hand Foot Mouth,2015,Chiang Mai,13,16.0
10075,Hand Foot Mouth,2015,Chiang Mai,14,12.0
10076,Hand Foot Mouth,2015,Chiang Mai,15,10.0
10077,Hand Foot Mouth,2015,Chiang Mai,16,9.0
10078,Hand Foot Mouth,2015,Chiang Mai,17,9.0
10079,Hand Foot Mouth,2015,Chiang Mai,18,14.0
10080,Hand Foot Mouth,2015,Chiang Mai,19,7.0
10081,Hand Foot Mouth,2015,Chiang Mai,20,18.0
10082,Hand Foot Mouth,2015,Chiang Mai,21,14.0
10083,Hand Foot Mouth,2015,Chiang Mai,22,23.0
10084,Hand Foot Mouth,2015,Chiang Mai,23,29.0
10085,Hand Foot Mouth,2015,Chiang Mai,24,36.0
10086,Hand Foot Mouth,2015,Chiang Mai,25,27.0
10087,Hand Foot Mouth,2015,Chiang Mai,26,28.0
10088,Hand Foot Mouth,2015,Chiang Mai,27,27.0
10089,Hand Foot Mouth,2015,Chiang Mai,28,26.0
10090,Hand Foot Mouth,2015,Chiang Mai,29,25.0
10091,Hand Foot Mouth,2015,Chiang Mai,30,18.0
10092,Hand Foot Mouth,2015,Chiang Mai,31,47.0
10093,Hand Foot Mouth,2015,Chiang Mai,32,30.0
10094,Hand Foot Mouth,2015,Chiang Mai,33,42.0
10095,Hand Foot Mouth,2015,Chiang Mai,34,59.0
10096,Hand Foot Mouth,2015,Chiang Mai,35,44.0
10097,Hand Foot Mouth,2015,Chiang Mai,36,61.0
10098,Hand Foot Mouth,2015,Chiang Mai,37,60.0
10099,Hand Foot Mouth,2015,Chiang Mai,38,70.0
10100,Hand Foot Mouth,2015,Chiang Mai,39,65.0
10101,Hand Foot Mouth,2015,Chiang Mai,40,49.0
10102,Hand Foot Mouth,2015,Chiang Mai,41,43.0
10103,Hand Foot Mouth,2015,Chiang Mai,42,46.0
10104,Hand Foot Mouth,2015,Chiang Mai,43,23.0
10105,Hand Foot Mouth,2015,Chiang Mai,44,28.0
10106,Hand Foot Mouth,2015,Chiang Mai,45,49.0
10107,Hand Foot Mouth,2015,Chiang Mai,46,41.0
10108,Hand Foot Mouth,2015,Chiang Mai,47,58.0
10109,Hand Foot Mouth,2015,Chiang Mai,48,48.0
10110,Hand Foot Mouth,2015,Chiang Mai,49,39.0
10111,Hand Foot Mouth,2015,Chiang Mai,50,38.0
10112,Hand Foot Mouth,2015,Chiang Mai,51,30.0
10113,Hand Foot Mouth,2015,Chiang Mai,52,29.0
10114,Hand Foot Mouth,2015,Lamphun,1,1.0
10115,Hand Foot Mouth,2015,Lamphun,2,8.0
10116,Hand Foot Mouth,2015,Lamphun,3,1.0
10117,Hand Foot Mouth,2015,Lamphun,4,1.0
10118,Hand Foot Mouth,2015,Lamphun,5,8.0
10119,Hand Foot Mouth,2015,Lamphun,6,2.0
10120,Hand Foot Mouth,2015,Lamphun,7,2.0
10121,Hand Foot Mouth,2015,Lamphun,8,2.0
10122,Hand Foot Mouth,2015,Lamphun,9,2.0
10123,Hand Foot Mouth,2015,Lamphun,10,1.0
10124,Hand Foot Mouth,2015,Lamphun,11,1.0
10125,Hand Foot Mouth,2015,Lamphun,12,8.0
10126,Hand Foot Mouth,2015,Lamphun,13,1.0
10127,Hand Foot Mouth,2015,Lamphun,14,8.0
10128,Hand Foot Mouth,2015,Lamphun,15,1.0
10129,Hand Foot Mouth,2015,Lamphun,16,1.0
10130,Hand Foot Mouth,2015,Lamphun,17,8.0
10131,Hand Foot Mouth,2015,Lamphun,18,8.0
10132,Hand Foot Mouth,2015,Lamphun,19,1.0
10133,Hand Foot Mouth,2015,Lamphun,20,2.0
10134,Hand Foot Mouth,2015,Lamphun,21,2.0
10135,Hand Foot Mouth,2015,Lamphun,22,1.0
10136,Hand Foot Mouth,2015,Lamphun,23,1.0
10137,Hand Foot Mouth,2015,Lamphun,24,2.0
10138,Hand Foot Mouth,2015,Lamphun,25,1.0
10139,Hand Foot Mouth,2015,Lamphun,26,8.0
10140,Hand Foot Mouth,2015,Lamphun,27,8.0
10141,Hand Foot Mouth,2015,Lamphun,28,8.0
10142,Hand Foot Mouth,2015,Lamphun,29,6.0
10143,Hand Foot Mouth,2015,Lamphun,30,2.0
10144,Hand Foot Mouth,2015,Lamphun,31,1.0
10145,Hand Foot Mouth,2015,Lamphun,32,3.0
10146,Hand Foot Mouth,2015,Lamphun,33,3.0
10147,Hand Foot Mouth,2015,Lamphun,34,7.0
10148,Hand Foot Mouth,2015,Lamphun,35,22.0
10149,Hand Foot Mouth,2015,Lamphun,36,26.0
10150,Hand Foot Mouth,2015,Lamphun,37,22.0
10151,Hand Foot Mouth,2015,Lamphun,38,23.0
10152,Hand Foot Mouth,2015,Lamphun,39,15.0
10153,Hand Foot Mouth,2015,Lamphun,40,15.0
10154,Hand Foot Mouth,2015,Lamphun,41,14.0
10155,Hand Foot Mouth,2015,Lamphun,42,13.0
10156,Hand Foot Mouth,2015,Lamphun,43,6.0
10157,Hand Foot Mouth,2015,Lamphun,44,15.0
10158,Hand Foot Mouth,2015,Lamphun,45,22.0
10159,Hand Foot Mouth,2015,Lamphun,46,16.0
10160,Hand Foot Mouth,2015,Lamphun,47,13.0
10161,Hand Foot Mouth,2015,Lamphun,48,11.0
10162,Hand Foot Mouth,2015,Lamphun,49,11.0
10163,Hand Foot Mouth,2015,Lamphun,50,21.0
10164,Hand Foot Mouth,2015,Lamphun,51,11.0
10165,Hand Foot Mouth,2015,Lamphun,52,8.0
10166,Hand Foot Mouth,2015,Lampang,1,5.0
10167,Hand Foot Mouth,2015,Lampang,2,14.0
10168,Hand Foot Mouth,2015,Lampang,3,8.0
10169,Hand Foot Mouth,2015,Lampang,4,4.0
10170,Hand Foot Mouth,2015,Lampang,5,10.0
10171,Hand Foot Mouth,2015,Lampang,6,10.0
10172,Hand Foot Mouth,2015,Lampang,7,6.0
10173,Hand Foot Mouth,2015,Lampang,8,19.0
10174,Hand Foot Mouth,2015,Lampang,9,22.0
10175,Hand Foot Mouth,2015,Lampang,10,23.0
10176,Hand Foot Mouth,2015,Lampang,11,9.0
10177,Hand Foot Mouth,2015,Lampang,12,19.0
10178,Hand Foot Mouth,2015,Lampang,13,6.0
10179,Hand Foot Mouth,2015,Lampang,14,7.0
10180,Hand Foot Mouth,2015,Lampang,15,1.0
10181,Hand Foot Mouth,2015,Lampang,16,2.0
10182,Hand Foot Mouth,2015,Lampang,17,3.0
10183,Hand Foot Mouth,2015,Lampang,18,3.0
10184,Hand Foot Mouth,2015,Lampang,19,5.0
10185,Hand Foot Mouth,2015,Lampang,20,3.0
10186,Hand Foot Mouth,2015,Lampang,21,8.0
10187,Hand Foot Mouth,2015,Lampang,22,1.0
10188,Hand Foot Mouth,2015,Lampang,23,10.0
10189,Hand Foot Mouth,2015,Lampang,24,22.0
10190,Hand Foot Mouth,2015,Lampang,25,50.0
10191,Hand Foot Mouth,2015,Lampang,26,59.0
10192,Hand Foot Mouth,2015,Lampang,27,35.0
10193,Hand Foot Mouth,2015,Lampang,28,44.0
10194,Hand Foot Mouth,2015,Lampang,29,37.0
10195,Hand Foot Mouth,2015,Lampang,30,33.0
10196,Hand Foot Mouth,2015,Lampang,31,28.0
10197,Hand Foot Mouth,2015,Lampang,32,24.0
10198,Hand Foot Mouth,2015,Lampang,33,22.0
10199,Hand Foot Mouth,2015,Lampang,34,16.0
10200,Hand Foot Mouth,2015,Lampang,35,12.0
10201,Hand Foot Mouth,2015,Lampang,36,20.0
10202,Hand Foot Mouth,2015,Lampang,37,18.0
10203,Hand Foot Mouth,2015,Lampang,38,25.0
10204,Hand Foot Mouth,2015,Lampang,39,25.0
10205,Hand Foot Mouth,2015,Lampang,40,20.0
10206,Hand Foot Mouth,2015,Lampang,41,12.0
10207,Hand Foot Mouth,2015,Lampang,42,13.0
10208,Hand Foot Mouth,2015,Lampang,43,10.0
10209,Hand Foot Mouth,2015,Lampang,44,3.0
10210,Hand Foot Mouth,2015,Lampang,45,11.0
10211,Hand Foot Mouth,2015,Lampang,46,9.0
10212,Hand Foot Mouth,2015,Lampang,47,12.0
10213,Hand Foot Mouth,2015,Lampang,48,7.0
10214,Hand Foot Mouth,2015,Lampang,49,8.0
10215,Hand Foot Mouth,2015,Lampang,50,11.0
10216,Hand Foot Mouth,2015,Lampang,51,19.0
10217,Hand Foot Mouth,2015,Lampang,52,14.0
10218,Hand Foot Mouth,2015,Uttaradit,1,2.0
10219,Hand Foot Mouth,2015,Uttaradit,2,3.0
10220,Hand Foot Mouth,2015,Uttaradit,3,8.0
10221,Hand Foot Mouth,2015,Uttaradit,4,4.0
10222,Hand Foot Mouth,2015,Uttaradit,5,8.0
10223,Hand Foot Mouth,2015,Uttaradit,6,8.0
10224,Hand Foot Mouth,2015,Uttaradit,7,6.0
10225,Hand Foot Mouth,2015,Uttaradit,8,3.0
10226,Hand Foot Mouth,2015,Uttaradit,9,2.0
